path_id	steps	path	paths
1035	2	Albert_Einstein;Israel;Arab-Israeli_conflict	
1036	3	Albert_Einstein;United_States;President_of_the_United_States;Bill_Clinton	
1037	2	Albert_Einstein;Italy;Black_Death	
1038	2	Albert_Einstein;United_States;Canada	
1039	0	Albert_Einstein;Germany;Austria;WRONG_ANSWER	
1040	2	Albert_Einstein;United_States;Cuba	
1041	4	Albert_Einstein;Germany;Arabic_language;United_Arab_Emirates;Emirate	
1042	0	Albert_Einstein;United_States;WRONG_ANSWER	
1043	3	Albert_Einstein;Africa;North_Africa;Maghreb	
1044	1	Albert_Einstein;Niels_Bohr	
1045	2	Albert_Einstein;Light;Rainbow	
1046	3	Albert_Einstein;Chemical_element;Periodic_table;Tin	
1047	0	Alberto_Santos-Dumont;Airship;Hydrogen;Periodic_table;Chemical_element;Periodic_table;LOOP_DETECTED	
1048	3	Alberto_Santos-Dumont;Brazil;Atlantic_Ocean;Gulf_of_Mexico	
1049	2	Alberto_Santos-Dumont;President_of_the_United_States;Lyndon_B._Johnson	
1050	2	Alberto_Santos-Dumont;Physics;Niels_Bohr	
1051	0	Albigensian_Crusade;France;WRONG_ANSWER	
1052	7	Albigensian_Crusade;France;Mediterranean_Sea;Ocean;Organism;Ecology;Biodiversity;Invasive_species	
1053	0	Albigensian_Crusade;France;Mediterranean_Sea;France;LOOP_DETECTED	
1054	2	Albigensian_Crusade;France;Time_zone	
1055	4	Albinism;Honduras;Christopher_Columbus;South_America;Colombia	
1056	0	Albinism;Chromatophore;WRONG_ANSWER	
1057	0	Albinism;Retina;Eye;Retina;LOOP_DETECTED	
1058	0	Albinism;Retina;Eye;Retina;LOOP_DETECTED	
1059	0	Albinism;Retina;Eye;Human;Christianity;Pope;20th_century;World_War_II;WRONG_ANSWER	
1060	0	Albinism;Retina;Eye;Retina;LOOP_DETECTED	
1061	0	Albrecht_D%C3%BCrer;WRONG_ANSWER	
1062	0	Albrecht_D%C3%BCrer;Mathematics;WRONG_ANSWER	
1063	0	Albrecht_D%C3%BCrer;Europe;WRONG_ANSWER	
1064	7	Alchemy;Chemistry;Sociology;Economics;Market;Information;Mass_media;Advertising	
1065	0	Alchemy;History_of_science;WRONG_ANSWER	
1066	0	Alchemy;Chemistry;Antoine_Lavoisier;France;Switzerland;WRONG_ANSWER	
1067	6	Alchemy;Chemistry;Physics;20th_century;United_States;Basketball;Michael_Jordan	
1068	2	Alchemy;Ancient_Rome;Rome	
1069	5	Alchemy;Chemistry;Physics;Electricity;Alexander_Graham_Bell;Telephone	
1070	5	Alcibiades;Athens;Edinburgh;Loch;Scotland;Ben_Nevis	
1071	2	Alcibiades;Athens;Canada	
1072	0	Alcibiades;Socrates;Plato;Aristotle;Plato;LOOP_DETECTED	
1073	0	Alcibiades;Athens;WRONG_ANSWER	
1074	0	Alcohol;Chemistry;Antoine_Lavoisier;Chemistry;LOOP_DETECTED	
1075	2	Alcohol;Ethanol;Cancer	
1076	3	Alcohol;English_language;England;Church_of_England	
1077	3	Alcohol;Chemistry;Mathematics;Cryptography	
1078	2	Alcohol;Islam;Indonesia	
1079	3	Alcohol;Chemistry;Sociology;Political_science	
1080	2	Alcohol;Europe;Republic_of_Macedonia	
1081	0	Alcohol;Chemistry;Periodic_table;Chemical_element;Periodic_table;LOOP_DETECTED	
1082	0	Alcohol;United_States;WRONG_ANSWER	
1083	0	Aleksandr_Pushkin;Henry_James;WRONG_ANSWER	
1084	0	Aleksandr_Pushkin;Russia;Christianity;WRONG_ANSWER	
1085	5	Aleksandr_Pushkin;Romanticism;United_States;California;Los_Angeles%2C_California;Smog	
1086	0	Aleksandr_Vasilevsky;Soviet_Union;Cold_War;Dwight_D._Eisenhower;WRONG_ANSWER	
1087	3	Aleksandr_Vasilevsky;Soviet_Union;Europe;Luxembourg	
1088	0	Aleksandr_Vasilevsky;Soviet_Union;World_War_II;Soviet_Union;LOOP_DETECTED	
1089	8	Alexander_Graham_Bell;Telephone;Telecommunication;Communication;Language;Linguistics;Philosophy;Animal_rights;Animal_law	
1090	3	Alexander_Graham_Bell;England;Middle_Ages;Black_Death	
1091	2	Alexander_Graham_Bell;Canada;Canadian_football	
1092	0	Alexander_Graham_Bell;United_States;Holy_Roman_Empire;Middle_Ages;WRONG_ANSWER	
1093	3	Alexander_Graham_Bell;Scotland;Edinburgh;David_Hume	
1094	1	Alexander_Graham_Bell;Dublin	
1095	4	Alexander_Graham_Bell;United_States;History_of_slavery;South_Africa;History_of_South_Africa	
1096	0	Alexander_Graham_Bell;President_of_the_United_States;Abraham_Lincoln;American_Civil_War;Abraham_Lincoln;LOOP_DETECTED	
1097	3	Alexander_Graham_Bell;Canada;Yugoslavia;Serbia_and_Montenegro	
1098	0	Alexander_Graham_Bell;England;United_Kingdom;British_monarchy;WRONG_ANSWER	
1099	0	Alexander_Hamilton;United_States;American_Revolutionary_War;United_States;LOOP_DETECTED	
1100	4	Alexander_Hamilton;United_States;Agriculture;Biodiesel;Biofuel	
1101	0	Alexander_Hamilton;United_States;WRONG_ANSWER	
1102	1	Alexander_Hamilton;France	
1103	5	Alexander_Hamilton;George_Washington;American_Revolutionary_War;France;Judaism;Jew	
1104	0	Alexander_Hamilton;United_States;Currency;WRONG_ANSWER	
1105	0	Alexander_Hamilton;United_States;Electronics;Semiconductor;Light;Electromagnetic_radiation;Light;LOOP_DETECTED	
1106	3	Alexander_Hamilton;United_States;Agriculture;Soil	
1107	6	Alexander_Hamilton;United_States;Mining;Mineral;Chemical_element;Periodic_table;Tantalum	
1108	0	Alexander_the_Great;Ancient_Greece;Greece;United_Kingdom;WRONG_ANSWER	
1109	3	Alexander_the_Great;Aristotle;Physics;Isaac_Newton	
1110	2	Alexander_the_Great;Europe;Lisbon	
1111	6	Alexander_the_Great;Aristotle;Biology;Animal;Bird;Falcon;Peregrine_Falcon	
1112	2	Alexander_the_Great;Europe;Russia	
1113	4	Alexander_the_Great;Ancient_Greece;Arable_land;Agriculture;Soil_salination	
1114	3	Alfred_Hitchcock;United_States;Venezuela;Caracas	
1115	0	Alfred_Hitchcock;England;WRONG_ANSWER	
1116	0	Alfred_Hitchcock;England;WRONG_ANSWER	
1117	3	Alfred_Hitchcock;United_States;Ecuador;Quito	
1118	5	Alfred_Hitchcock;United_States;Apollo_11;Saturn_V;Space_Shuttle_program;Space_Shuttle_Challenger	
1119	0	Alfred_Hitchcock;England;WRONG_ANSWER	
1120	4	Alfred_Nobel;Nobel_Peace_Prize;United_Nations;List_of_sovereign_states;Belarus	
1121	3	Alfred_Nobel;Nobel_Peace_Prize;Mikhail_Gorbachev;Berlin_Wall	
1122	0	Alfred_Nobel;Henrik_Ibsen;William_Shakespeare;Ben_Jonson;WRONG_ANSWER	
1123	0	Alfred_Nobel;WRONG_ANSWER	
1124	0	Alfred_Nobel;WRONG_ANSWER	
1125	0	Alfred_Nobel;Henrik_Ibsen;Norway;Henrik_Ibsen;LOOP_DETECTED	
1126	0	Alfred_Nobel;WRONG_ANSWER	
1127	2	Alfred_Nobel;Nobel_Peace_Prize;United_Nations	
1128	2	Alfred_the_Great;Charlemagne;French_language	
1129	0	Alfred_the_Great;Edward_the_Confessor;Henry_III_of_England;Edward_I_of_England;Henry_III_of_England;LOOP_DETECTED	
1130	0	Alfred_the_Great;WRONG_ANSWER	
1131	0	Alfred_the_Great;Middle_Ages;Renaissance;Music;WRONG_ANSWER	
1132	6	Alfred_the_Great;Middle_Ages;Renaissance;17th_century;20th_century;Germany;Wernher_von_Braun	
1133	2	Alfred_the_Great;England;York	
1134	5	Algebra;Mathematics;Medicine;Cancer;Virus;AIDS	
1135	3	Algebra;Mathematics;Science;Biology	
1136	0	Algebra;Mathematics;Calculus;Mathematics;LOOP_DETECTED	
1137	0	Algebra;Mathematics;Isaac_Newton;Calculus;Isaac_Newton;LOOP_DETECTED	
1138	0	Algebra;Mathematics;Geometry;Mathematics;LOOP_DETECTED	
1139	4	Algebra;Mathematics;Renaissance;Hungary;Music_of_Hungary	
1140	0	Algebra;Mathematics;Computer_science;Programming_language;WRONG_ANSWER	
1141	3	Algebra;Mathematics;Australia;Southern_Ocean	
1142	0	Algebra;Mathematics;Renaissance;Renaissance_music;Renaissance;LOOP_DETECTED	
1143	0	Algeria;Education;WRONG_ANSWER	
1144	2	Algeria;United_States;American_football	
1145	0	Algeria;Africa;WRONG_ANSWER	
1146	0	Algeria;Augustine_of_Hippo;Philosophy;WRONG_ANSWER	
1147	0	Algeria;WRONG_ANSWER	
1148	4	Algeria;Africa;Atlantic_Ocean;Ocean;Pelagic_zone	
1149	0	Algeria;Africa;WRONG_ANSWER	
1150	3	Algeria;Ottoman_Empire;England;Wars_of_the_Roses	
1151	0	Algerian_Civil_War;United_States;WRONG_ANSWER	
1152	3	Algerian_Civil_War;United_States;Indonesia;Krakatoa	
1153	0	Algerian_Civil_War;Algeria;WRONG_ANSWER	
1154	4	Algerian_Civil_War;Socialism;Latin_America;Peru;Shining_Path	
1155	0	Algerian_Civil_War;Human_rights;WRONG_ANSWER	
1156	0	Algiers;WRONG_ANSWER	
1157	3	Algiers;Moscow;World_War_II;Battle_of_Stalingrad	
1158	2	Algiers;United_Kingdom;Edinburgh	
1159	2	Algiers;United_Kingdom;English_Channel	
1160	0	Algiers;Algeria;Africa;WRONG_ANSWER	
1161	2	Algiers;Byzantine_Empire;Heraclius	
1162	0	Algiers;Africa;WRONG_ANSWER	
1163	2	Algiers;Morocco;Rabat	
1164	3	Algiers;United_States;President_of_the_United_States;Theodore_Roosevelt	
1165	3	Algiers;United_Kingdom;Buckingham_Palace;Windsor_Castle	
1166	3	Algiers;Ancient_Rome;Greek_mythology;Zeus	
1167	4	Algol;Star;Chemical_element;Periodic_table;Erbium	
1168	3	Algol;Arabic_language;Saudi_Arabia;Mecca	
1169	3	Algol;Middle_Ages;Germany;Nazism	
1170	0	Algol;Star;WRONG_ANSWER	
1171	0	Algol;Star;Mythology;Fiction;Literature;WRONG_ANSWER	
1172	3	Algol;Solar_System;Uranus;Uranium	
1173	2	Algol;Solar_System;Water	
1174	0	Algorithm;Computer_science;Mathematics;LOOP_DETECTED	
1175	0	Algorithm;Computer_science;Alan_Turing;LOOP_DETECTED	
1176	0	Algorithm;Computer_science;Mathematics;LOOP_DETECTED	
1177	4	Algorithm;Mathematics;Philosophy;Biology;Life	
1178	5	Algorithm;Computer_science;Mathematics;Philosophy;Buddhism;Pali_Canon	
1179	0	Algorithm;Computer_science;Alan_Turing;Computer_science;LOOP_DETECTED	
1180	3	Algorithm;Mathematics;16th_century;Spanish_Armada	
1181	0	Alice%27s_Adventures_in_Wonderland;WRONG_ANSWER	
1182	0	Alice%27s_Adventures_in_Wonderland;WRONG_ANSWER	
1183	0	Alice%27s_Adventures_in_Wonderland;England;WRONG_ANSWER	
1184	0	Alice%27s_Adventures_in_Wonderland;United_States;WRONG_ANSWER	
1185	0	All_Blacks;New_Zealand;Human_rights;WRONG_ANSWER	
1186	2	All_Blacks;England;English_Channel	
1187	0	All_Blacks;New_Zealand;Agriculture;WRONG_ANSWER	
1188	3	All_Blacks;New_Zealand;United_States;Music_of_the_United_States	
1189	3	All_Blacks;New_Zealand;Indonesia;Palm_oil	
1190	6	All_Blacks;New_Zealand;Agriculture;Fertilizer;Cadmium;Periodic_table;Thallium	
1191	0	All_Blacks;New_Zealand;WRONG_ANSWER	
1192	0	Allah;Islam;WRONG_ANSWER	
1193	2	Allah;Islam;Alcohol	
1194	4	Allah;Islam;Byzantine_Empire;Ancient_Greece;Alexander_the_Great	
1195	0	Allah;Islam;WRONG_ANSWER	
1196	0	Allah;Islam;Middle_East;Agriculture;Food;Islam;LOOP_DETECTED	
2117	0	Argentina;Spanish_language;WRONG_ANSWER	
2118	0	Argentina;WRONG_ANSWER	
2119	3	Argentina;United_States;President_of_the_United_States;James_Monroe	
2120	3	Argentina;United_States;President_of_the_United_States;Jimmy_Carter	
2121	0	Argentina;WRONG_ANSWER	
4004	0	Blacktip_reef_shark;Shark;Animal;Mammal;Human;Music;Jazz;Miles_Davis;Jazz;LOOP_DETECTED	
4005	0	Blacktip_reef_shark;Shark;Animal;Human;India;WRONG_ANSWER	
4006	0	Blade_Runner;WRONG_ANSWER	
4007	3	Blade_Runner;United_States;Greece;Athens	
4008	0	Blade_Runner;WRONG_ANSWER	
4009	0	Blade_Runner;Cyberpunk;Isaac_Asimov;Film;Actor;Film;LOOP_DETECTED	
4010	0	Blade_Runner;WRONG_ANSWER	
4011	0	Blade_Runner;Cyberpunk;Literature;Philosophy;WRONG_ANSWER	
4012	7	Blade_Runner;Cyberpunk;Isaac_Asimov;Nuclear_power;Nuclear_fission;Plutonium;List_of_elements_by_name;Mendelevium	
4013	0	Blade_Runner;WRONG_ANSWER	
4226	0	Bologna;Italy;WRONG_ANSWER	
4227	4	Boltysh_crater;Cretaceous;North_America;United_States;Battle_of_Gettysburg	
4228	3	Boltysh_crater;Cretaceous;Insect;Coccinellidae	
4229	0	Boltysh_crater;Cretaceous;Africa;Uganda;WRONG_ANSWER	
4230	3	Bonobo;Chimpanzee;Evolution;Agriculture	
4231	0	Bonobo;Chimpanzee;Human;Christianity;WRONG_ANSWER	
4232	0	Bonobo;Mammal;Animal;Mammal;LOOP_DETECTED	
4233	0	Bonobo;Chimpanzee;Human;Genetics;Human;LOOP_DETECTED	
4234	0	Bonobo;Chimpanzee;Evolution;WRONG_ANSWER	
4235	2	Bonobo;Africa;Morocco	
4355	0	Boundary_Waters_Canoe_Area_Wilderness;United_States;American_Civil_War;Frederick_Douglass;African_American_literature;WRONG_ANSWER	
4356	4	Boundary_Waters_Canoe_Area_Wilderness;Canada;English_language;Scotland;Scottish_Gaelic_language	
4357	0	Boundary_Waters_Canoe_Area_Wilderness;United_States;WRONG_ANSWER	
4358	4	Boundary_Waters_Canoe_Area_Wilderness;United_States;World_War_II;Tank;T-34	
4359	5	Boundary_Waters_Canoe_Area_Wilderness;United_States;United_Kingdom;England;Bristol;University_of_Bristol	
4569	4	British_Virgin_Islands;Atlantic_Ocean;Earth;Volcano;Magma	
4570	3	British_Virgin_Islands;United_Kingdom;Adam_Smith;Mercantilism	
4571	0	British_Virgin_Islands;Christopher_Columbus;Middle_Ages;Byzantine_Empire;First_Crusade;WRONG_ANSWER	
4572	0	British_monarchy;WRONG_ANSWER	
4573	0	British_monarchy;United_Kingdom;WRONG_ANSWER	
4574	4	British_monarchy;France;Louis_XIV_of_France;Baroque;Rococo	
4575	0	Britney_Spears;United_States;South_Korea;Nigeria;WRONG_ANSWER	
4576	3	Britney_Spears;United_States;Russia;Amur	
4577	6	Britney_Spears;United_States;Apollo_11;Moon;Solar_System;Extrasolar_planet;Extraterrestrial_life	
4578	3	Britney_Spears;United_States;President_of_the_United_States;Franklin_Pierce	
5063	0	Canada_Goose;Bird;WRONG_ANSWER	
5064	0	Canada_Goose;Bird;WRONG_ANSWER	
5065	0	Canada_Goose;Bird;Human;Mammal;Human;LOOP_DETECTED	
5066	0	Canada_Goose;United_States;WRONG_ANSWER	
5067	3	Canada_Goose;North_America;Asia;New_Delhi	
6522	3	Comics;United_Kingdom;Christianity;Jesus	
6523	2	Comics;Literature;Religion	
6524	0	Comics;Literature;WRONG_ANSWER	
6525	0	Comics;United_States;Education;Geography;WRONG_ANSWER	
6526	5	Comma_Johanneum;Mathematics;Computer_science;Internet;Compact_Disc;DVD	
7246	0	Cyberpunk;Literature;William_Shakespeare;WRONG_ANSWER	
7247	0	Cyberpunk;Blade_Runner;WRONG_ANSWER	
7248	0	Cyberpunk;Blade_Runner;WRONG_ANSWER	
7249	2	Cyberpunk;Blade_Runner;Synthesizer	
7250	3	Cyberpunk;Earth;Africa;Tanzania	
7342	3	Dallas%2C_Texas;Houston%2C_Texas;United_States;Basketball	
7343	0	Dallas%2C_Texas;United_States;WRONG_ANSWER	
7344	0	Dallas%2C_Texas;United_States;Agriculture;WRONG_ANSWER	
7345	0	Dallas%2C_Texas;Southern_United_States;WRONG_ANSWER	
7346	3	Dallas%2C_Texas;United_States;Oceania;New_Zealand	
7347	0	Dallas%2C_Texas;WRONG_ANSWER	
7348	4	Dam;River;India;Buddhism;Abhidhamma_Pitaka	
7349	4	Dam;River;River_Thames;London;Buckingham_Palace	
7350	3	Dam;Hoover_Dam;President_of_the_United_States;Chester_A._Arthur	
7351	4	Dam;Engineering;Chemistry;Periodic_table;Indium	
7962	0	Donald_Duck;Walt_Disney;Animation;WRONG_ANSWER	
7963	2	Donald_Duck;Italy;Renaissance	
7964	0	Donald_Duck;England;Tennis;WRONG_ANSWER	
7965	5	Donald_Knuth;Computer_science;Alan_Turing;England;United_Kingdom;Canada	
7966	0	Donald_Knuth;Computer_science;Linguistics;Language;Linguistics;LOOP_DETECTED	
8941	0	English_peasants%27_revolt_of_1381;Richard_II_of_England;Henry_IV_of_England;Richard_II_of_England;LOOP_DETECTED	
8942	5	English_poetry;England;Atlantic_Ocean;Ocean;Weather;Meteorology	
8943	4	English_poetry;Renaissance;Biology;Bacteria;Nitrogen_fixation	
8944	0	English_poetry;England;WRONG_ANSWER	
8945	4	Enigma_machine;World_War_II;Soviet_Union;Arctic;Arctic_Ocean	
9253	4	European_Parliament;European_Union;Global_warming;Carbon_dioxide;Carbon	
9254	4	European_Parliament;Europe;Earth;Solar_System;Galaxy	
9255	3	European_Parliament;United_Kingdom;London;London_Underground	
9256	2	European_Parliament;Netherlands;North_Sea	
9257	3	European_Parliament;Europe;Arctic_Ocean;Walrus	
9525	3	Federal_Bureau_of_Investigation;President_of_the_United_States;Mass_media;Radio	
9526	0	Federal_Bureau_of_Investigation;WRONG_ANSWER	
9527	4	Federal_Bureau_of_Investigation;President_of_the_United_States;United_States;United_Kingdom;Wales	
9528	3	Federated_States_of_Micronesia;Pacific_Ocean;Arctic;Arctic_Circle	
9529	5	Federated_States_of_Micronesia;United_States;Electronics;Semiconductor;Silicon;Crystal	
9530	0	Federated_States_of_Micronesia;WRONG_ANSWER	
9531	0	Fedora_Core;Linux;GNU_Project;Unix;Open_source;Unix;LOOP_DETECTED	
9532	0	Fedora_Core;Linux;GNU_Project;Unix;Linux;LOOP_DETECTED	
9533	0	Fedora_Core;Linux;GNU_Project;Unix;Linux;LOOP_DETECTED	
9534	0	Fedora_Core;Linux;GNU_Project;Richard_Stallman;WRONG_ANSWER	
